,reaction,photocatalyst,base,additive,solvent,time(h),yield/%,source,Unnamed: 8,Unnamed: 9,Unnamed: 10,base/acid,canonized_rxns,cat_class,base_class,additive_class,solvent_class
4840,O=C(C#CC1=CC=CC=C1)OC2=CC(CC3=CC=CC=C3)=CC=C2.N#[N+]C4=CC=CC=C4.F[B-](F)(F)F.[O-]S([N+]56CC[N+](S([O-])=O)(CC6)CC5)=O>>O=C7OC8=CC(CC9=CC=CC=C9)=CC=C8C(C%10=CC=CC=C%10)=C7S(C%11=CC=CC=C%11)(=O)=O,Autocatalysis,,,DCE,0.5,81,"Angew. Chem., Int. Ed., 2016, 55, 11925–11929.",273.0,18.0,,,O=C(C#Cc1ccccc1)Oc1cccc(Cc2ccccc2)c1.N#[N+]c1ccccc1.F[B-](F)(F)F.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2>>O=c1oc2cc(Cc3ccccc3)ccc2c(-c2ccccc2)c1S(=O)(=O)c1ccccc1,2,0,0,5
4841,O=C(C#CC1=CC=CC=C1)OC2=CC(OC)=CC=C2.N#[N+]C3=CC=CC=C3.F[B-](F)(F)F.[O-]S([N+]45CC[N+](S([O-])=O)(CC5)CC4)=O>>O=C6OC7=CC(OC)=CC=C7C(C8=CC=CC=C8)=C6S(C9=CC=CC=C9)(=O)=O,Autocatalysis,,,DCE,0.5,76,"Angew. Chem., Int. Ed., 2016, 55, 11925–11929.",273.0,19.0,,,COc1cccc(OC(=O)C#Cc2ccccc2)c1.N#[N+]c1ccccc1.F[B-](F)(F)F.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2>>COc1ccc2c(-c3ccccc3)c(S(=O)(=O)c3ccccc3)c(=O)oc2c1,2,0,0,5
4842,O=C(C#CC1=CC=CC=C1)OC2=CC(F)=CC=C2.N#[N+]C3=CC=CC=C3.F[B-](F)(F)F.[O-]S([N+]45CC[N+](S([O-])=O)(CC5)CC4)=O>>O=C6OC7=CC(F)=CC=C7C(C8=CC=CC=C8)=C6S(C9=CC=CC=C9)(=O)=O,Autocatalysis,,,DCE,0.5,83,"Angew. Chem., Int. Ed., 2016, 55, 11925–11929.",273.0,20.0,,,O=C(C#Cc1ccccc1)Oc1cccc(F)c1.N#[N+]c1ccccc1.F[B-](F)(F)F.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2>>O=c1oc2cc(F)ccc2c(-c2ccccc2)c1S(=O)(=O)c1ccccc1,2,0,0,5
4843,O=C(C#CC1=CC=CC=C1)OC2=CC(C(C)=O)=CC=C2.N#[N+]C3=CC=CC=C3.F[B-](F)(F)F.[O-]S([N+]45CC[N+](S([O-])=O)(CC5)CC4)=O>>O=C6OC7=CC(C(C)=O)=CC=C7C(C8=CC=CC=C8)=C6S(C9=CC=CC=C9)(=O)=O,Autocatalysis,,,DCE,0.5,40,"Angew. Chem., Int. Ed., 2016, 55, 11925–11929.",273.0,21.0,,,CC(=O)c1cccc(OC(=O)C#Cc2ccccc2)c1.N#[N+]c1ccccc1.F[B-](F)(F)F.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2>>CC(=O)c1ccc2c(-c3ccccc3)c(S(=O)(=O)c3ccccc3)c(=O)oc2c1,2,0,0,5
4844,N#[N+]C1=CC=CC=C1.F[B-](F)(F)F.[O-]S([N+]23CC[N+](S([O-])=O)(CC3)CC2)=O.C4(OCC#CC5=CC=CC=C5)=CC=CC=C4>>O=S(C6=C(C7=CC=CC=C7)C8=CC=CC=C8OC6)(C9=CC=CC=C9)=O,Autocatalysis,,,DCE,0.5,50,"Angew. Chem., Int. Ed., 2016, 55, 11925–11929.",273.0,22.0,,,N#[N+]c1ccccc1.F[B-](F)(F)F.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.C(#Cc1ccccc1)COc1ccccc1>>O=S(=O)(C1=C(c2ccccc2)c2ccccc2OC1)c1ccccc1,2,0,0,5
4845,C=CC1=CC=CC=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(C)C=C5)=O)C6=CC=CC=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,81,"Org. Lett., 2019, 21, 1935–1938.",274.0,1.0,,,C=Cc1ccccc1.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(C)cc1)c1ccccc1,1,23,1,1
4846,C=CC1=CC=CC=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(OC)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(OC)C=C5)=O)C6=CC=CC=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,73,"Org. Lett., 2019, 21, 1935–1938.",274.0,2.0,,,C=Cc1ccccc1.F[B-](F)(F)F.COc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>COc1ccc(S(=O)(=O)CC(NC(C)=O)c2ccccc2)cc1,1,23,1,1
4847,C=CC1=CC=CC=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(F)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(F)C=C5)=O)C6=CC=CC=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,78,"Org. Lett., 2019, 21, 1935–1938.",274.0,3.0,,,C=Cc1ccccc1.F[B-](F)(F)F.N#[N+]c1ccc(F)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(F)cc1)c1ccccc1,1,23,1,1
4848,C=CC1=CC=CC=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(Br)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(Br)C=C5)=O)C6=CC=CC=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,67,"Org. Lett., 2019, 21, 1935–1938.",274.0,4.0,,,C=Cc1ccccc1.F[B-](F)(F)F.N#[N+]c1ccc(Br)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(Br)cc1)c1ccccc1,1,23,1,1
4849,C=CC1=CC=CC=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(Cl)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(Cl)C=C5)=O)C6=CC=CC=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,68,"Org. Lett., 2019, 21, 1935–1938.",274.0,5.0,,,C=Cc1ccccc1.F[B-](F)(F)F.N#[N+]c1ccc(Cl)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,1,23,1,1
4850,C=CC1=CC=CC=C1.F[B-](F)(F)F.N#[N+]C2=CC=CC=C2Cl.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=C(Cl)C=CC=C5)=O)C6=CC=CC=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,40,"Org. Lett., 2019, 21, 1935–1938.",274.0,6.0,,,C=Cc1ccccc1.F[B-](F)(F)F.N#[N+]c1ccccc1Cl.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccccc1Cl)c1ccccc1,1,23,1,1
4851,C=CC1=CC=CC=C1.F[B-](F)(F)F.N#[N+]C2=CC=CC=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=CC=C5)=O)C6=CC=CC=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,66,"Org. Lett., 2019, 21, 1935–1938.",274.0,7.0,,,C=Cc1ccccc1.F[B-](F)(F)F.N#[N+]c1ccccc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccccc1)c1ccccc1,1,23,1,1
4852,C=CC1=CC=CC=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(C(OCC)=O)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(C(OCC)=O)C=C5)=O)C6=CC=CC=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,70,"Org. Lett., 2019, 21, 1935–1938.",274.0,8.0,,,C=Cc1ccccc1.F[B-](F)(F)F.CCOC(=O)c1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CCOC(=O)c1ccc(S(=O)(=O)CC(NC(C)=O)c2ccccc2)cc1,1,23,1,1
4853,C=CC1=CC=C(F)C=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(C)C=C5)=O)C6=CC=C(F)C=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,68,"Org. Lett., 2019, 21, 1935–1938.",274.0,9.0,,,C=Cc1ccc(F)cc1.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(C)cc1)c1ccc(F)cc1,1,23,1,1
4854,C=CC1=CC=C(Cl)C=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(C)C=C5)=O)C6=CC=C(Cl)C=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,77,"Org. Lett., 2019, 21, 1935–1938.",274.0,10.0,,,C=Cc1ccc(Cl)cc1.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(C)cc1)c1ccc(Cl)cc1,1,23,1,1
4855,C=CC1=CC=CC=C1C.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(C)C=C5)=O)C6=CC=CC=C6C,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,66,"Org. Lett., 2019, 21, 1935–1938.",274.0,11.0,,,C=Cc1ccccc1C.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(C)cc1)c1ccccc1C,1,23,1,1
4856,C=CC1=CC=CC=C1Br.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(C)C=C5)=O)C6=CC=CC=C6Br,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,74,"Org. Lett., 2019, 21, 1935–1938.",274.0,12.0,,,C=Cc1ccccc1Br.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(C)cc1)c1ccccc1Br,1,23,1,1
4857,C=CC1=CC=C(Br)C=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(C)C=C5)=O)C6=CC=C(Br)C=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,66,"Org. Lett., 2019, 21, 1935–1938.",274.0,13.0,,,C=Cc1ccc(Br)cc1.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(C)cc1)c1ccc(Br)cc1,1,23,1,1
4858,C=CC1=CC=C(C)C=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(C)C=C5)=O)C6=CC=C(C)C=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,46,"Org. Lett., 2019, 21, 1935–1938.",274.0,14.0,,,C=Cc1ccc(C)cc1.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(C)cc1)c1ccc(C)cc1,1,23,1,1
4859,C=CC1=CC(Br)=CC=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(C)C=C5)=O)C6=CC=CC(Br)=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,71,"Org. Lett., 2019, 21, 1935–1938.",274.0,15.0,,,C=Cc1cccc(Br)c1.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(C)cc1)c1cccc(Br)c1,1,23,1,1
4860,C=CC1=C(F)C(F)=C(F)C(F)=C1F.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(C)C=C5)=O)C6=C(F)C(F)=C(F)C(F)=C6F,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,33,"Org. Lett., 2019, 21, 1935–1938.",274.0,16.0,,,C=Cc1c(F)c(F)c(F)c(F)c1F.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(C)cc1)c1c(F)c(F)c(F)c(F)c1F,1,23,1,1
4861,C=CC1=CC=C(C(F)(F)F)C=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.CC#N.O>>O=C(C)NC(CS(=O)(C5=CC=C(C)C=C5)=O)C6=CC=C(C(F)(F)F)C=C6,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,38,"Org. Lett., 2019, 21, 1935–1938.",274.0,17.0,,,C=Cc1ccc(C(F)(F)F)cc1.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.CC#N.O>>CC(=O)NC(CS(=O)(=O)c1ccc(C)cc1)c1ccc(C(F)(F)F)cc1,1,23,1,1
4862,C=CC1=CC=CC=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.N#CC5=CC=CC=C5.O>>O=C(C6=CC=CC=C6)NC(CS(=O)(C7=CC=C(C)C=C7)=O)C8=CC=CC=C8,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,50,"Org. Lett., 2019, 21, 1935–1938.",274.0,18.0,,,C=Cc1ccccc1.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.N#Cc1ccccc1.O>>Cc1ccc(S(=O)(=O)CC(NC(=O)c2ccccc2)c2ccccc2)cc1,1,23,1,1
4863,C=CC1=CC=CC=C1.F[B-](F)(F)F.N#[N+]C2=CC=C(C)C=C2.[O-]S([N+]34CC[N+](CC3)(CC4)S([O-])=O)=O.N#CC5CC5.O>>O=C(C6CC6)NC(CS(=O)(C7=CC=C(C)C=C7)=O)C8=CC=CC=C8,fac-Ir(ppy)3,BF3.OEt2,N2,MeCN,12.0,60,"Org. Lett., 2019, 21, 1935–1938.",274.0,19.0,,,C=Cc1ccccc1.F[B-](F)(F)F.Cc1ccc([N+]#N)cc1.O=S([O-])[N+]12CC[N+](S(=O)[O-])(CC1)CC2.N#CC1CC1.O>>Cc1ccc(S(=O)(=O)CC(NC(=O)C2CC2)c2ccccc2)cc1,1,23,1,1
4864,N#[N+]C1=CC=C(C)C=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=CC=C2>>O=C(C3=CC=CC=C3)C(F)(F)S(C4=CC=C(C)C=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,80,"Chem. Commun., 2020, 56, 9469–9472.",275.0,1.0,,,Cc1ccc([N+]#N)cc1.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccccc1>>Cc1ccc(S(=O)(=O)C(F)(F)C(=O)c2ccccc2)cc1,30,0,0,1
4865,N#[N+]C1=CC=CC=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=CC=C2>>O=C(C3=CC=CC=C3)C(F)(F)S(C4=CC=CC=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,71,"Chem. Commun., 2020, 56, 9469–9472.",275.0,2.0,,,N#[N+]c1ccccc1.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccccc1>>O=C(c1ccccc1)C(F)(F)S(=O)(=O)c1ccccc1,30,0,0,1
4866,N#[N+]C1=CC=CC(C)=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=CC=C2>>O=C(C3=CC=CC=C3)C(F)(F)S(C4=CC=CC(C)=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,65,"Chem. Commun., 2020, 56, 9469–9472.",275.0,3.0,,,Cc1cccc([N+]#N)c1.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccccc1>>Cc1cccc(S(=O)(=O)C(F)(F)C(=O)c2ccccc2)c1,30,0,0,1
4867,N#[N+]C1=CC=CC=C1C.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=CC=C2>>O=C(C3=CC=CC=C3)C(F)(F)S(C4=CC=CC=C4C)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,41,"Chem. Commun., 2020, 56, 9469–9472.",275.0,4.0,,,Cc1ccccc1[N+]#N.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccccc1>>Cc1ccccc1S(=O)(=O)C(F)(F)C(=O)c1ccccc1,30,0,0,1
4868,N#[N+]C1=CC=C(OC)C=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=CC=C2>>O=C(C3=CC=CC=C3)C(F)(F)S(C4=CC=C(OC)C=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,71,"Chem. Commun., 2020, 56, 9469–9472.",275.0,5.0,,,COc1ccc([N+]#N)cc1.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccccc1>>COc1ccc(S(=O)(=O)C(F)(F)C(=O)c2ccccc2)cc1,30,0,0,1
4869,N#[N+]C1=CC=C(Cl)C=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=CC=C2>>O=C(C3=CC=CC=C3)C(F)(F)S(C4=CC=C(Cl)C=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,79,"Chem. Commun., 2020, 56, 9469–9472.",275.0,6.0,,,N#[N+]c1ccc(Cl)cc1.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccccc1>>O=C(c1ccccc1)C(F)(F)S(=O)(=O)c1ccc(Cl)cc1,30,0,0,1
4870,N#[N+]C1=CC=C(C(F)(F)F)C=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=CC=C2>>O=C(C3=CC=CC=C3)C(F)(F)S(C4=CC=C(C(F)(F)F)C=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,56,"Chem. Commun., 2020, 56, 9469–9472.",275.0,7.0,,,N#[N+]c1ccc(C(F)(F)F)cc1.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccccc1>>O=C(c1ccccc1)C(F)(F)S(=O)(=O)c1ccc(C(F)(F)F)cc1,30,0,0,1
4871,N#[N+]C1=C(SC)C=CC=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=CC=C2>>O=C(C3=CC=CC=C3)C(F)(F)S(C4=C(SC)C=CC=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,37,"Chem. Commun., 2020, 56, 9469–9472.",275.0,8.0,,,CSc1ccccc1[N+]#N.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccccc1>>CSc1ccccc1S(=O)(=O)C(F)(F)C(=O)c1ccccc1,30,0,0,1
4872,N#[N+]C1=CC(C)=CC(C)=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=CC=C2>>O=C(C3=CC=CC=C3)C(F)(F)S(C4=CC(C)=CC(C)=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,45,"Chem. Commun., 2020, 56, 9469–9472.",275.0,9.0,,,Cc1cc(C)cc([N+]#N)c1.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccccc1>>Cc1cc(C)cc(S(=O)(=O)C(F)(F)C(=O)c2ccccc2)c1,30,0,0,1
4873,N#[N+]C1=C(C=CC=C2)C2=CC=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C3=CC=CC=C3>>O=C(C4=CC=CC=C4)C(F)(F)S(C5=C(C=CC=C6)C6=CC=C5)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,37,"Chem. Commun., 2020, 56, 9469–9472.",275.0,10.0,,,N#[N+]c1cccc2ccccc12.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccccc1>>O=C(c1ccccc1)C(F)(F)S(=O)(=O)c1cccc2ccccc12,30,0,0,1
4874,N#[N+]C1=CC=CC=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=C(C)C=C2>>O=C(C3=CC=C(C)C=C3)C(F)(F)S(C4=CC=CC=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,78,"Chem. Commun., 2020, 56, 9469–9472.",275.0,11.0,,,N#[N+]c1ccccc1.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].Cc1ccc(C(O[Si](C)(C)C)=C(F)F)cc1>>Cc1ccc(C(=O)C(F)(F)S(=O)(=O)c2ccccc2)cc1,30,0,0,1
4875,N#[N+]C1=CC=C(Cl)C=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=C(C)C=C2>>O=C(C3=CC=C(C)C=C3)C(F)(F)S(C4=CC=C(Cl)C=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,67,"Chem. Commun., 2020, 56, 9469–9472.",275.0,12.0,,,N#[N+]c1ccc(Cl)cc1.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].Cc1ccc(C(O[Si](C)(C)C)=C(F)F)cc1>>Cc1ccc(C(=O)C(F)(F)S(=O)(=O)c2ccc(Cl)cc2)cc1,30,0,0,1
4876,N#[N+]C1=C(C(OC)=O)SC=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=CC=C2>>O=C(C3=CC=CC=C3)C(F)(F)S(C4=C(C(OC)=O)SC=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,41,"Chem. Commun., 2020, 56, 9469–9472.",275.0,13.0,,,COC(=O)c1sccc1[N+]#N.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccccc1>>COC(=O)c1sccc1S(=O)(=O)C(F)(F)C(=O)c1ccccc1,30,0,0,1
4877,N#[N+]C1=CC=CC=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=C(Cl)C=C2>>O=C(C3=CC=C(Cl)C=C3)C(F)(F)S(C4=CC=CC=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,77,"Chem. Commun., 2020, 56, 9469–9472.",275.0,14.0,,,N#[N+]c1ccccc1.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccc(Cl)cc1>>O=C(c1ccc(Cl)cc1)C(F)(F)S(=O)(=O)c1ccccc1,30,0,0,1
4878,N#[N+]C1=CC=C(Cl)C=C1.F[B-](F)(F)F.O=S(O[Na])OS(O[Na])=O.F/C(F)=C(O[Si](C)(C)C)/C2=CC=C(Cl)C=C2>>O=C(C3=CC=C(Cl)C=C3)C(F)(F)S(C4=CC=C(Cl)C=C4)(=O)=O,Ru(ppy)3(PF6)2,,,MeCN,12.0,80,"Chem. Commun., 2020, 56, 9469–9472.",275.0,15.0,,,N#[N+]c1ccc(Cl)cc1.F[B-](F)(F)F.O=S(O[Na])OS(=O)O[Na].C[Si](C)(C)OC(=C(F)F)c1ccc(Cl)cc1>>O=C(c1ccc(Cl)cc1)C(F)(F)S(=O)(=O)c1ccc(Cl)cc1,30,0,0,1
