C/C=C/c1cc(OC)c(OC)c(OC)c1.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O|49.3.34.3>>COc1cc(C(=O)C(C)C(F)(F)F)cc(OC)c1OC
C/C=C/c1ccc(OC)c(OC)c1.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O|49.3.34.3>>COc1ccc(C(=O)C(C)C(F)(F)F)cc1OC
C/C=C/c1ccc(OC)cc1OC.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O|49.3.34.3>>COc1ccc(C(=O)C(C)C(F)(F)F)c(OC)c1
C/C=C/c1cc(OC)cc(OC)c1.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O|49.3.34.3>>COc1cc(OC)cc(C(=O)C(C)C(F)(F)F)c1
C=Cc1ccc(C)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(C)cc1
C=Cc1ccc(C(C)(C)C)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(C(C)(C)C)cc1
C=Cc1ccc(OC(C)=O)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(OC(C)=O)cc1
C=Cc1ccccc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccccc1
C=Cc1ccc(F)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(F)cc1
C=Cc1ccc(Cl)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(Cl)cc1
C=Cc1ccc(Br)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(Br)cc1
C=Cc1cccc(OC)c1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1cccc(OC)c1
C=Cc1cccc(Br)c1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1cccc(Br)c1
C=Cc1ccccc1Cl.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccccc1Cl
C=Cc1ccc(-c2ccccc2)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(-c2ccccc2)cc1
C=Cc1ccc2ccccc2c1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc2ccccc2c1
C/C=C\c1ccc(C)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)C(C)C(=O)c1ccc(C)cc1
C/C=C\c1ccccc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)C(C)C(=O)c1ccccc1
C/C=C\c1ccc(Cl)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)C(C)C(=O)c1ccc(Cl)cc1
C/C=C\c1ccc(Br)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)C(C)C(=O)c1ccc(Br)cc1
CCOC(=O)C(F)(F)Br.CS(C)=O.C1=Cc2ccccc2C1|1.1.19.3>>CCOC(=O)C(F)(F)C1Cc2ccccc2C1=O
C=Cc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
C=Cc1ccc(C)cc1.O=C(Nc1ccccc1)C(F)(F)Br.CS(C)=O|1.1.19.3>>Cc1ccc(C(=O)CC(F)(F)C(=O)Nc2ccccc2)cc1
C=Cc1ccc(C)cc1.O=C(N1CCc2ccccc21)C(F)(F)Br.CS(C)=O|1.1.19.3>>Cc1ccc(C(=O)CC(F)(F)C(=O)N2CCc3ccccc32)cc1
C=Cc1ccc(C)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|1.1.19.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(C)cc1
C=Cc1ccc(C)cc1.O=C(Nc1ccccc1)C(F)(F)Br.CS(C)=O|1.1.19.3>>Cc1ccc(C(=O)CC(F)(F)C(=O)Nc2ccccc2)cc1
C=Cc1ccccc1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)CC(=O)c1ccccc1
